727,727,,7.61,envelope,medium,,,Salt Lake City UT 84125 Crescent Oaks 9 ,,
728,728,,273.96,package,low,,,Waterbury CT 06726 Dryden 756 ,,
729,729,,286.67,envelope,high,,,Long Beach CA 90847 Brown 89452 ,,
730,730,,189.97,package,low,,,Charlotte NC 28230 Waxwing 756 288,,
731,731,,158.56,envelope,low,,,Washington DC 20566 Becker 4 ,,
732,732,,15.69,package,high,,,Midland MI 48670 Kenwood 4195 ,,
733,733,,102.61,package,low,,,Washington DC 20503 Coolidge 9447 ,,
734,734,,352.4,package,medium,,,Newark DE 19725 Weeping Birch 22 ,,
735,735,,256.29,package,low,,,Philadelphia PA 19109 Lukken 124 246,,
736,736,,5.49,package,high,,,Gastonia NC 28055 Arizona 564 ,,
737,737,,356.67,package,medium,,,Sarasota FL 34238 Vernon 99539 ,,
738,738,,90.5,envelope,high,,,Amarillo TX 79159 American 65348 ,,
739,739,,384.02,package,high,,,San Jose CA 95128 Hanover 17 ,,
740,740,,60.53,package,low,,,Nashville TN 37245 Summer Ridge 1689 ,,
741,741,,368.25,package,low,,,Katy TX 77493 Hazelcrest 92 ,,
742,742,,64.26,envelope,medium,,,Columbus OH 43220 Miller 90250 ,,
743,743,,68.14,package,low,,,Inglewood CA 90398 Jenna 64456 ,,
744,744,,365.05,package,medium,,,Colorado Springs CO 80920 Ridgeview 73 ,,
745,745,,257.9,package,high,,,Albuquerque NM 87121 Pankratz 11439 ,,
746,746,,32.58,package,low,,,Oklahoma City OK 73129 Fisk 1 ,,
747,747,,284.13,package,low,,,Flint MI 48505 Bluestem 13 ,,
748,748,,106.01,envelope,high,,,Salt Lake City UT 84170 Barnett 358 ,,
749,749,,378.94,envelope,medium,,,Albuquerque NM 87115 Kingsford 8820 ,,
750,750,,323.61,envelope,high,,,Chattanooga TN 37410 Stephen 089 ,,
751,751,,316.81,envelope,medium,,,Oklahoma City OK 73119 Judy 258 ,,
752,752,,258.3,envelope,low,,,Arlington VA 22234 Anniversary 5 ,,
753,753,,123.04,envelope,medium,,,El Paso TX 88558 Iowa 4 ,,
754,754,,15.9,package,medium,,,Cincinnati OH 45243 Declaration 0 ,,
755,755,,350.86,package,low,,,Colorado Springs CO 80910 Express 009 ,,
756,756,,209.08,envelope,high,,,Phoenix AZ 85040 Northwestern 587 ,,
757,757,,328.42,envelope,low,,,Hialeah FL 33018 Little Fleur 27426 ,,
758,758,,101.34,package,medium,,,Charleston WV 25326 Carey 1816 ,,
759,759,,218.36,package,low,,,Jacksonville FL 32220 Barby 9 ,,
760,760,,143.81,envelope,low,,,Fresno CA 93721 Fieldstone 718 ,,
761,761,,386.51,package,low,,,Chicago IL 60636 Northwestern 395 ,,
762,762,,206.79,envelope,low,,,Tyler TX 75710 Maywood 6894 ,,
763,763,,359.78,package,high,,,Long Beach CA 90840 International 4 ,,
764,764,,348.66,envelope,high,,,Johnstown PA 15906 Montana 95472 ,,
765,765,,255.14,envelope,low,,,Tacoma WA 98411 Crownhardt 98 ,,
766,766,,44.9,envelope,high,,,Santa Monica CA 90405 Moland 0 ,,
767,767,,110.05,envelope,low,,,Visalia CA 93291 Vernon 3918 ,,
768,768,,104.09,envelope,high,,,El Paso TX 79934 Homewood 9 ,,
769,769,,352.19,package,low,,,Trenton NJ 08695 Carberry 567 ,,
770,770,,356.03,envelope,high,,,Springfield IL 62718 John Wall 81 ,,
771,771,,91.73,envelope,high,,,Los Angeles CA 90040 Nova 559 ,,
772,772,,226.36,package,high,,,Homestead FL 33034 Porter 7 ,,
773,773,,110.82,package,medium,,,Evanston IL 60208 Logan 9 ,,
774,774,,214.34,package,high,,,Toledo OH 43656 Canary 396 ,,
775,775,,237.69,envelope,medium,,,Naples FL 33963 Lerdahl 537 ,,
776,776,,359.25,package,high,,,Waterbury CT 06726 Buell 30008 ,,
777,777,,77.89,package,medium,,,El Paso TX 79950 Muir 3488 ,,
778,778,,119.16,package,high,,,Lincoln NE 68524 Esch 78863 150,,
779,779,,304.35,envelope,high,,,Tulsa OK 74133 Towne 5 ,,
780,780,,80.19,package,medium,,,Clearwater FL 34629 Memorial 5853 ,,
781,781,,262.17,envelope,low,,,Savannah GA 31416 Bayside 721 ,,
782,782,,307.55,package,high,,,Grand Rapids MI 49560 Carpenter 748 ,,
783,783,,75.21,package,high,,,Kansas City MO 64187 Sloan 366 ,,
784,784,,74.14,package,medium,,,Washington DC 20591 Buena Vista 91581 ,,
785,785,,90.72,envelope,high,,,Washington DC 20231 Ryan 80 ,,
786,786,,168.53,package,low,,,Jacksonville FL 32209 Kinsman 307 ,,
787,787,,269.08,package,high,,,Jefferson City MO 65105 Jenna 049 ,,
788,788,,238.84,package,low,,,Schaumburg IL 60193 Mallard 6542 ,,
789,789,,334.76,envelope,medium,,,Lawrenceville GA 30245 Toban 009 ,,
790,790,,287.08,envelope,medium,,,Waco TX 76711 Sachtjen 5987 77,,
791,791,,143.86,envelope,low,,,Louisville KY 40298 Colorado 624 ,,
792,792,,200.1,package,medium,,,Fayetteville NC 28314 Carioca 453 ,,
793,793,,83.33,package,medium,,,Huntington WV 25705 Dapin 56570 ,,
794,794,,174.27,envelope,low,,,Prescott AZ 86305 Waywood 69 ,,
795,795,,281.62,package,high,,,Dearborn MI 48126 Beilfuss 7021 ,,
796,796,,156.67,package,high,,,Pompano Beach FL 33075 Lillian 7428 13,,
797,797,,381.3,package,medium,,,Murfreesboro TN 37131 Springview 60 ,,
798,798,,5.29,envelope,high,,,San Bernardino CA 92410 Hudson 436 ,,
799,799,,222.97,envelope,high,,,Young America MN 55551 Sherman 9 ,,
800,800,,149.05,envelope,high,,,Saint Augustine FL 32092 Crowley 5406 ,,
801,801,,166.73,envelope,low,,,Saint Paul MN 55114 Longview 109 ,,
802,802,,356.31,envelope,medium,,,Springfield IL 62705 High Crossing 78 ,,
803,803,,234.14,package,high,,,Toledo OH 43656 Esch 717 ,,
804,804,,57.53,package,low,,,Boulder CO 80305 Warner 190 ,,
805,805,,219.15,envelope,low,,,Saint Petersburg FL 33705 Coleman 7 ,,
806,806,,341.7,envelope,high,,,Chicago IL 60691 Heath 3562 57,,
807,807,,374.96,package,high,,,Salinas CA 93907 Sullivan 7334 ,,
808,808,,149.16,envelope,high,,,Killeen TX 76544 Alpine 51952 ,,
809,809,,231.95,envelope,low,,,Fullerton CA 92640 Waxwing 67 ,,
810,810,,333.8,package,medium,,,Pasadena CA 91117 Alpine 37343 ,,
811,811,,9.01,envelope,high,,,Minneapolis MN 55428 Ridgeway 75414 ,,
812,812,,134.74,package,high,,,Salt Lake City UT 84125 Knutson 9457 ,,
813,813,,174.5,package,medium,,,San Antonio TX 78225 Veith 68401 ,,
814,814,,321.67,package,high,,,Huntington WV 25775 Mayer 9073 ,,
815,815,,344.59,package,high,,,Salt Lake City UT 84140 Chive 678 14,,
816,816,,244.16,package,low,,,Memphis TN 38188 Scofield 42157 ,,
817,817,,265.88,envelope,medium,,,Houston TX 77055 Cordelia 09376 ,,
818,818,,170.12,package,medium,,,North Port FL 34290 Schurz 740 ,,
819,819,,1.27,package,high,,,Lexington KY 40546 4th 5 222,,
820,820,,3.1,package,high,,,Boston MA 02124 Spenser 16816 ,,
821,821,,151.69,package,medium,,,Columbus OH 43268 Meadow Vale 24203 ,,
822,822,,2.58,package,medium,,,Alexandria VA 22313 Marcy 5687 ,,
823,823,,186.79,package,high,,,Troy MI 48098 Fordem 938 ,,
824,824,,337.59,package,high,,,Grand Rapids MI 49505 Redwing 39873 ,,
825,825,,63.09,envelope,high,,,Huntington WV 25709 Briar Crest 13382 ,,
826,826,,314.89,package,medium,,,Charlotte NC 28247 Clarendon 64 49,,
827,827,,224.77,envelope,medium,,,Honolulu HI 96810 Petterle 96 ,,
828,828,,249.28,package,medium,,,Mesa AZ 85215 Oak Valley 687 ,,
829,829,,168.04,package,high,,,Minneapolis MN 55458 Bobwhite 7 ,,
830,830,,146.76,package,medium,,,Honolulu HI 96815 Morning 79961 ,,
831,831,,140.43,envelope,high,,,Annapolis MD 21405 Village 958 ,,
832,832,,145.29,package,high,,,Portland OR 97296 Clemons 60 ,,
833,833,,260.79,envelope,high,,,Fort Worth TX 76198 Ridgeview 51 ,,
834,834,,198.78,envelope,medium,,,El Paso TX 88546 Bobwhite 5 203,,
835,835,,70.08,package,medium,,,Kalamazoo MI 49006 Glendale 98 ,,
836,836,,299.47,envelope,high,,,Montgomery AL 36119 Laurel 674 ,,
837,837,,196.13,envelope,medium,,,Washington DC 20067 Fisk 8295 ,,
838,838,,178.25,package,medium,,,Des Moines IA 50310 Badeau 93271 ,,
839,839,,106.96,envelope,high,,,New York City NY 10045 Waubesa 47543 ,,
840,840,,356.73,package,medium,,,North Las Vegas NV 89087 Sunbrook 535 ,,
841,841,,26.72,package,low,,,Chicago IL 60697 Almo 50715 ,,
842,842,,221.86,envelope,low,,,Fairfax VA 22036 Mayer 799 ,,
843,843,,254.2,envelope,low,,,Hartford CT 06152 Brickson Park 07235 ,,
844,844,,269,package,low,,,Stamford CT 06905 Charing Cross 4 ,,
845,845,,333.19,envelope,low,,,Amarillo TX 79182 Mendota 43645 ,,
846,846,,347.12,envelope,low,,,Fort Worth TX 76129 Prentice 16319 ,,
847,847,,334.35,package,low,,,San Antonio TX 78230 Northwestern 4 ,,
848,848,,94.22,package,low,,,Atlanta GA 30375 Gina 55 ,,
849,849,,72.78,envelope,high,,,Corpus Christi TX 78415 Cottonwood 37737 ,,
850,850,,63.43,package,high,,,Tucson AZ 85732 Forest Dale 3685 ,,
851,851,,16.78,envelope,high,,,Fort Worth TX 76192 Commercial 441 169,,
852,852,,27.71,envelope,low,,,Houston TX 77218 Florence 6149 ,,
853,853,,97.74,package,medium,,,Charleston SC 29416 Brickson Park 81 ,,
854,854,,237.08,package,medium,,,Abilene TX 79699 Village 1 ,,
855,855,,374.52,envelope,high,,,El Paso TX 88535 Kingsford 29 ,,
856,856,,296.39,package,medium,,,Cumming GA 30130 Monica 97224 ,,
857,857,,387.32,envelope,low,,,Baltimore MD 21290 Autumn Leaf 75 ,,
858,858,,70.84,package,low,,,Sandy UT 84093 Stone Corner 5994 ,,
859,859,,111.5,package,high,,,Seattle WA 98104 Daystar 57 ,,
860,860,,264.73,envelope,high,,,Memphis TN 38188 Bay 7 ,,
861,861,,66.83,envelope,low,,,Allentown PA 18105 Michigan 9614 ,,
862,862,,394.71,envelope,medium,,,Winston Salem NC 27105 Riverside 50029 ,,
863,863,,316.23,package,high,,,Salt Lake City UT 84199 Dottie 1 ,,
864,864,,57.58,package,low,,,Shreveport LA 71151 Granby 783 ,,
865,865,,88.25,package,low,,,Sioux City IA 51110 Morning 3764 ,,
866,866,,242.02,package,high,,,New Orleans LA 70149 Cascade 5 ,,
867,867,,272.68,envelope,high,,,Erie PA 16505 Vidon 46 ,,
868,868,,312.41,package,low,,,Orlando FL 32854 Northwestern 68 ,,
869,869,,221.93,envelope,medium,,,Miami FL 33196 Moose 34747 ,,
870,870,,62.79,envelope,low,,,Cincinnati OH 45233 Ramsey 19 ,,
871,871,,297.7,package,low,,,Brooklyn NY 11254 Clove 5 ,,
872,872,,279.25,package,high,,,Watertown MA 02472 Debs 35 ,,
873,873,,204.54,package,medium,,,Jamaica NY 11436 Helena 8237 ,,
874,874,,380.86,package,high,,,Spring Hill FL 34611 Schiller 901 ,,
875,875,,258.31,package,medium,,,Northridge CA 91328 Kingsford 8978 ,,
876,876,,289.41,package,medium,,,Los Angeles CA 90030 Reindahl 1592 ,,
877,877,,318.87,package,high,,,Boise ID 83711 Eagan 10725 ,,
878,878,,284.46,envelope,medium,,,Atlanta GA 31106 Bunker Hill 73759 ,,
879,879,,6.8,package,medium,,,Atlanta GA 30358 Lake View 059 282,,
880,880,,351.66,package,medium,,,Irving TX 75062 Straubel 9 ,,
881,881,,178.73,package,high,,,Portland OR 97296 Dottie 79 ,,
882,882,,96.71,envelope,low,,,Kalamazoo MI 49006 Southridge 8586 ,,
883,883,,137.54,envelope,high,,,Saint Paul MN 55172 Spenser 8 ,,
884,884,,63.2,package,medium,,,Mesquite TX 75185 Mitchell 13975 ,,
885,885,,178.91,package,high,,,Las Vegas NV 89166 Hollow Ridge 7306 ,,
886,886,,290.19,envelope,high,,,Amarillo TX 79116 Blackbird 60499 ,,
887,887,,61.62,package,high,,,Akron OH 44310 Bluestem 4 ,,
888,888,,146.79,envelope,medium,,,Independence MO 64054 Oneill 9660 ,,
889,889,,173.18,envelope,low,,,Memphis TN 38143 Lotheville 7961 ,,
890,890,,360.26,package,medium,,,Memphis TN 38114 Golf View 899 ,,
891,891,,188.42,envelope,low,,,Zephyrhills FL 33543 Milwaukee 6 ,,
892,892,,390.76,package,medium,,,Akron OH 44315 La Follette 579 ,,
893,893,,91.47,package,high,,,Young America MN 55573 4th 6 ,,
894,894,,238.55,envelope,low,,,Alexandria VA 22333 1st 01463 180,,
895,895,,133.47,envelope,low,,,Washington DC 20231 Oak 41 ,,
896,896,,70.41,envelope,medium,,,Salt Lake City UT 84130 Loeprich 3094 ,,
897,897,,68.19,package,medium,,,Orlando FL 32825 Lighthouse Bay 73 ,,
898,898,,399.17,package,medium,,,Fort Worth TX 76129 Twin Pines 4 ,,
899,899,,287.88,envelope,medium,,,Detroit MI 48206 Dorton 943 ,,
900,900,,20.16,envelope,high,,,Los Angeles CA 90055 Thierer 88 ,,
901,901,,121.92,package,medium,,,Saint Petersburg FL 33742 Blackbird 1419 ,,
902,902,,306.77,package,low,,,Buffalo NY 14225 Kropf 13 ,,
903,903,,85.68,package,medium,,,Portland OR 97229 Dapin 9746 ,,
904,904,,73.48,package,medium,,,Worcester MA 01654 Toban 98939 ,,
905,905,,95.74,package,high,,,Lubbock TX 79410 Erie 14326 ,,
906,906,,392.84,envelope,medium,,,Las Vegas NV 89155 Northwestern 3 ,,
907,907,,51.14,package,low,,,Naples FL 34114 Mesta 95323 ,,
908,908,,354.85,envelope,high,,,Cincinnati OH 45999 Jenna 2325 ,,
909,909,,325.33,package,medium,,,Lexington KY 40546 Magdeline 167 ,,
910,910,,182.94,package,medium,,,Decatur IL 62525 New Castle 1 ,,
911,911,,379.89,envelope,high,,,Fresno CA 93721 Thackeray 1 ,,
912,912,,133.77,envelope,high,,,Brooklyn NY 11215 Hudson 04558 133,,
913,913,,209.18,package,medium,,,New York City NY 10120 Fallview 34 ,,
914,914,,38.8,envelope,low,,,Oakland CA 94616 Claremont 9631 ,,
915,915,,191.65,package,high,,,Phoenix AZ 85020 Harper 119 296,,
916,916,,29.63,package,high,,,Youngstown OH 44555 Mcbride 9585 211,,
917,917,,142.76,package,high,,,Knoxville TN 37931 Carpenter 23 ,,
918,918,,264.67,envelope,low,,,Fresno CA 93709 Orin 23 ,,
919,919,,327.69,envelope,high,,,Atlanta GA 30323 Fairfield 6333 185,,
920,920,,153.16,envelope,high,,,Jamaica NY 11436 Carberry 6 161,,
921,921,,157.53,envelope,medium,,,Scottsdale AZ 85260 Fallview 327 93,,
922,922,,394.3,envelope,high,,,Shawnee Mission KS 66225 Glendale 9433 ,,
923,923,,241.74,envelope,low,,,Beaumont TX 77713 Michigan 0 281,,
924,924,,370.31,envelope,high,,,Portland OR 97206 Trailsway 53 ,,
925,925,,82.08,package,low,,,Salt Lake City UT 84199 Brickson Park 8155 ,,
926,926,,122.78,envelope,medium,,,Salt Lake City UT 84125 Portage 470 281,,
927,927,,312.67,envelope,high,,,Stamford CT 06905 Hovde 09738 ,,
928,928,,376.49,package,medium,,,Fullerton CA 92640 Tennyson 56 ,,
929,929,,141.57,package,medium,,,Chicago IL 60609 Springview 13325 ,,
930,930,,148.44,package,high,,,Portland OR 97206 Bartillon 3638 ,,
931,931,,80.77,package,low,,,El Paso TX 79968 Glendale 9 ,,
932,932,,374.56,envelope,medium,,,Birmingham AL 35290 Scofield 616 ,,
933,933,,337.48,package,low,,,Sacramento CA 94286 Merry 855 ,,
934,934,,170.62,package,high,,,Miami FL 33153 Mifflin 721 ,,
935,935,,272.79,envelope,high,,,Largo FL 34643 Mayfield 58 ,,
936,936,,17.3,package,medium,,,Kissimmee FL 34745 Iowa 29696 ,,
937,937,,114.61,package,medium,,,Chicago IL 60646 Anderson 737 ,,
938,938,,300.66,package,low,,,Memphis TN 38131 Grasskamp 4 ,,
939,939,,275.26,envelope,high,,,Dallas TX 75372 West 072 ,,
940,940,,162.82,envelope,medium,,,Waterbury CT 06721 Ridge Oak 105 ,,
941,941,,326.52,envelope,high,,,High Point NC 27264 Karstens 38445 ,,
942,942,,340.94,envelope,low,,,Omaha NE 68134 Dapin 6633 ,,
943,943,,394.55,package,low,,,Port Charlotte FL 33954 Oriole 9992 ,,
944,944,,339.65,envelope,low,,,Pittsburgh PA 15250 Coleman 077 ,,
945,945,,381.88,package,high,,,Alexandria VA 22333 Stang 56 ,,
946,946,,209.07,package,medium,,,Concord CA 94522 Waywood 473 ,,
947,947,,303.08,envelope,medium,,,Tucson AZ 85732 Alpine 529 298,,
948,948,,287.23,envelope,high,,,Virginia Beach VA 23459 Pine View 45834 ,,
949,949,,1.84,envelope,medium,,,Lancaster PA 17622 Mendota 898 ,,
950,950,,235.2,package,medium,,,Phoenix AZ 85067 Darwin 9094 ,,
951,951,,178.63,package,medium,,,Sacramento CA 94273 Parkside 18 ,,
952,952,,247.71,envelope,low,,,San Jose CA 95133 Meadow Valley 44 ,,
953,953,,107.34,envelope,medium,,,Cumming GA 30130 Duke 70420 ,,
954,954,,88.98,package,medium,,,Albany GA 31704 Sloan 9 ,,
955,955,,74.13,package,high,,,El Paso TX 79905 Garrison 09 ,,
956,956,,104,envelope,low,,,Corpus Christi TX 78465 Golf Course 5126 ,,
957,957,,324.22,package,high,,,Louisville KY 40293 Pond 0429 ,,
958,958,,255.73,package,low,,,Lubbock TX 79405 Judy 581 ,,
959,959,,284.51,package,low,,,Houston TX 77266 Lake View 8 ,,
960,960,,351.14,envelope,medium,,,Oklahoma City OK 73142 Golf Course 3195 101,,
961,961,,253.34,package,medium,,,Mesquite TX 75185 Thierer 3822 ,,
962,962,,394.59,envelope,high,,,Springfield MA 01129 Coolidge 46 ,,
963,963,,88.72,package,high,,,Columbus GA 31904 Basil 12891 ,,
964,964,,338.72,envelope,medium,,,Sacramento CA 95813 Blue Bill Park 07 ,,
965,965,,380.8,envelope,high,,,New Orleans LA 70187 Atwood 4762 ,,
966,966,,311.85,package,high,,,Louisville KY 40220 Cody 1 ,,
967,967,,58.42,envelope,medium,,,Naples FL 34108 Bluejay 586 ,,
968,968,,69.81,envelope,high,,,Pasadena CA 91131 Mockingbird 79 ,,
969,969,,393.28,envelope,low,,,Kansas City MO 64101 Nevada 7427 76,,
970,970,,260.81,envelope,low,,,Chicago IL 60691 Bonner 88 ,,
971,971,,150.24,envelope,high,,,Norfolk VA 23504 Northridge 54 ,,
972,972,,108.69,package,high,,,Dallas TX 75323 Barnett 2 ,,
973,973,,389.42,envelope,low,,,Philadelphia PA 19184 Merrick 77093 ,,
974,974,,235.33,package,high,,,Fort Worth TX 76162 Weeping Birch 4594 ,,
975,975,,207.21,package,low,,,Tyler TX 75710 Fisk 6 105,,
976,976,,83.89,envelope,medium,,,Bonita Springs FL 34135 Summit 351 ,,
977,977,,99.05,envelope,low,,,Suffolk VA 23436 Fisk 796 ,,
978,978,,184.23,package,high,,,Pittsburgh PA 15220 Grayhawk 73 ,,
979,979,,233.24,package,medium,,,Wichita KS 67260 Basil 03 181,,
980,980,,241.76,envelope,low,,,Roanoke VA 24048 Lillian 2 ,,
981,981,,4.74,envelope,low,,,Greensboro NC 27415 Arapahoe 76 ,,
982,982,,111.33,envelope,high,,,Flushing NY 11388 Sutherland 94 99,,
983,983,,347.89,package,medium,,,Young America MN 55557 Lerdahl 27 ,,
984,984,,98.52,envelope,medium,,,Vero Beach FL 32964 Bluejay 45933 ,,
985,985,,356.59,package,high,,,Albany NY 12237 Emmet 14 ,,
986,986,,329.74,package,medium,,,Fresno CA 93704 Pine View 3 ,,
987,987,,263.39,envelope,medium,,,Houston TX 77030 Mallard 64074 ,,
988,988,,350.35,envelope,medium,,,Ocala FL 34474 Village Green 9 246,,
989,989,,260.14,package,high,,,Green Bay WI 54305 Florence 63 ,,
990,990,,17.17,package,medium,,,Sioux Falls SD 57188 Loomis 42691 ,,
991,991,,76.94,envelope,medium,,,Erie PA 16550 Farragut 819 ,,
992,992,,47.59,envelope,low,,,Richmond VA 23260 Northwestern 01697 ,,
993,993,,18.51,package,low,,,Buffalo NY 14205 Waubesa 52 ,,
994,994,,3.62,envelope,low,,,Houston TX 77025 Melrose 45 ,,
995,995,,72.58,envelope,medium,,,Tacoma WA 98417 Onsgard 90615 26,,
996,996,,327.75,package,low,,,Johnstown PA 15906 Nevada 455 ,,
997,997,,265.85,package,low,,,San Antonio TX 78278 Bowman 8241 ,,
998,998,,260.11,envelope,medium,,,Madison WI 53716 Fair Oaks 35467 ,,
999,999,,260,envelope,high,,,Kansas City MO 64149 Anderson 667 ,,
1000,1000,,185.54,envelope,low,,,Austin TX 78737 Buell 4961 ,,
